現在の国連加盟国をアルファベット順に並べたとき、最初に来る国はどこでしょう？	アフガニスタン	アフガニスタン
一般的には一番外側に設けられる、トラックなどが低速で走るために上り坂に設けられる車線のことを特に何というでしょう？	登坂車線(とはんしゃせん)	トハンシャセン
野球の試合の中でも特に昼間に行うものを、「ナイトゲーム」に対して何というでしょう？	デーゲーム	デーゲーム
赤と青緑、黄色と青紫のような、色相環(しきそうかん)のちょうど正反対にある2つの色の関係を何というでしょう？	補色(ほしょく)	ホショク
『およぐのだいすき』『おねしょでしょん』などの作品に登場する、キヨノサチコが生み出した白ネコのキャラクターは何でしょう？	ノンタン	ノンタン
1955年に第1回アジア・アフリカ会議が開催された、インドネシアの都市はどこでしょう？	バンドン	バンドン
手品や漫才など、寄席で行われる落語以外の演芸を何というでしょう？	色物(いろもの)	イロモノ
よく土産物として売られている、水と白い粉が入った透明な容器の中にミニチュアを入れた置物のことを何というでしょう？	スノードーム	スノードーム
マルコム・フォーリーとジョン・レノンが提唱した、被災地や戦争の跡地などを巡る観光のことを「何ツーリズム」というでしょう？	ダークツーリズム	ダークツーリズム
「十字」や「側副」などの種類がある、人間の骨同士を繋いでいる線維性の組織を何というでしょう？	靭帯(じんたい)	ジンタイ
RED RICE、SHOCK EYE、HAN-KUN、若旦那の4人からなる、『純連歌(じゅんれんか)』『睡蓮花(すいれんか)』などのヒット曲があるレゲエグループは何でしょう？	湘南乃風(しょうなんのかぜ)	ショウナンノカゼ
「一眼レフ」などというときの「レフ」とは何という言葉の略でしょう？	レフレックス	レフレックス
今年(2014年)1月にマッシミリアーノ・アッレグリの後を受け、セリエA・ACミランの監督に就任した、スリナム出身のオランダ人サッカー指導者は誰でしょう？	クラレンス・セードルフ	クラレンスセードルフ
そばつゆに入れるネギやわさびなどのように、風味を増して食欲をそそるために用いる食材や調味料のことを何というでしょう？	薬味(やくみ)	ヤクミ
1927年の上海を舞台に蒋介石率いる国民党の共産党との争いを描いた、アンドレ・マルローの小説は何でしょう？	『人間の条件』	ニンゲンノジョウケン
近江商人の基本精神としていわれる「三方(さんぽう)よし」といえば、売り手よし、買い手よしと何でしょう？	世間よし	セケンヨシ
現在は5年に1度、ポーランドの首都ワルシャワで開催される、世界有数のピアノコンクールは何でしょう？	ショパン国際ピアノ・コンクール	ショパンコクサイピアノコンクール
相撲で取組み中に一方が負傷したときに、引き分けとなることを何というでしょう？	痛みわけ	イタミワケ
現在の千円札に描かれている「逆さ富士」が映っている湖はどこでしょう？	本栖湖(もとすこ)	モトスコ
明治4年に太政大臣(だじょうだいじん)に就任した人物で、歴史上最後の太政大臣であるのは誰でしょう？	三条実美(さんじょう・さねとみ)	サンジョウサネトミ
野球の金属バットの素材として使われることも多い、1906年頃にドイツの冶金(やきん)学者ウィルムが発見した合金は何でしょう？	ジュラルミン	ジュラルミン
発展途上国の製品を適正な価格で取引することで、生産者の生活向上を支える仕組みのことを「何トレード」というでしょう？	フェアトレード	フェアトレード
本名を亀井静子という歌手で、『買物ブギ』『東京ブギウギ』などのヒット曲を歌い、「ブギの女王」と呼ばれたのは誰でしょう？	笠置シヅ子(かさぎ・しづこ)	カサギシヅコ
物事を深く隠すことを「おくびにも出さない」といいますが、この「おくび」とは何のことでしょう？	げっぷ	ゲップ
『海洋自由論』や『戦争と平和の法』などの著書があり、「国際法の父」と呼ばれるオランダの法学者は誰でしょう？	フーゴー・グロティウス	フーゴーグロティウス
よくある質問を意味する「FAQ」とは、何という言葉の略でしょう？	Frequently askedquestion	FREQUENTLYASKEDQUESTION
生殖細胞ができるときに起こる、染色体の減少を伴う細胞分裂のことを何というでしょう？	減数分裂(げんすうぶんれつ)	ゲンスウブンレツ
「僕は三十七歳で、そのときボーイング747のシートに座っていた」という書き出しで始まる、1987年に刊行された村上春樹のベストセラー小説といえば何でしょう？	『ノルウェイの森』	ノルウェイノモリ
そのスピード感から「氷上のF1」と称される、ハンドル付きのソリを用いて行う冬のスポーツは何でしょう？	ボブスレー	ボブスレー
都市部の電車で多く見られる、線路と平行な向きに細長く設置された座席のことを何というでしょう？	ロングシート	ロングシート
2001年の今日・3月23日に大気圏上で廃棄処分された、旧ソビエト連邦の宇宙ステーションは何でしょう？	ミール	ミール
ミネラルやビタミンが豊富に含まれるため「飲むサラダ」という別名をもつ、南米原産のお茶は何でしょう？	マテ茶	マテチャ
日本の湖の中で4番目に面積が広い、福島県にある湖は何でしょう？	猪苗代湖(いなわしろこ)	イナワシロコ
かつては高価だったロウソクを指したともいわれる言葉で、転じて手持ちの衣装の中で最高の晴れ着を意味するのは何でしょう？	一張羅(いっちょうら)	イッチョウラ
1950年代にオーバル・ライン、チューリップ・ライン、Aラインなどを発表したフランスのファッションデザイナーは誰でしょう？	クリスチャン・ディオール	クリスチャンディオール
昨年(2013年)、タレント・松浦亜弥との結婚が報じられた、ダンスボーカルユニット・w‐inds.(ウインズ)のメンバーは誰でしょう？	橘慶太(たちばな・けいた)	タチバナケイタ
御家人の権利義務や道徳などが盛り込まれている、1232年に北条泰時によって制定された法令は何でしょう？	御成敗式目(ごせいばいしきもく)	ゴセイバイシキモク
気象庁の元予報官・倉嶋厚(くらしま・あつし)による造語である、夜間の最低気温が25度以上の日を指す言葉は何でしょう？	熱帯夜	ネッタイヤ
日本プロ野球で、42歳4ヶ月と史上最年長で2000本安打を達成した選手は誰でしょう？	谷繁元信(たにしげ・もとのぶ)	タニシゲモトノブ
代表作に『ピエタ』や『ダビデ像』などがある、ルネサンス期イタリアの芸術家は誰でしょう？	ミケランジェロ	ミケランジェロ
大文字では万有引力定数、小文字では重力加速度を表すアルファベット1文字は何でしょう？	g	G
経済用語で、事業に投じた費用のうち、事業を撤退・縮小しても回収できないものを特に何というでしょう？	埋没費用(まいぼつひよう)	マイボツヒヨウ
用心の上にも用心深く物事を行うことを、「何を叩いて渡る」というでしょう？	石橋	イシバシ
自然科学をテーマとした新書「ブルーバックス」を発行している出版社はどこでしょう？	講談社	コウダンシャ
教会で行われる結婚式で、花嫁が父親とともに通る通路を何というでしょう？	バージンロード	バージンロード
明治維新で活躍した大久保利通、西郷隆盛といえば、何藩出身の人物でしょう？	薩摩藩	サツマハン
世界の航空業界に影響力を持つ「エアポート・オブ・ザ・イヤー」で2013年の1位を獲得した、シンガポールのハブ空港はどこでしょう？	シンガポール・チャンギ国際空港	シンガポールチャンギコクサイクウコウ
代表曲に『少女A』『セカンド・ラブ』『ミ・アモーレ』などがある、昭和を代表する女性歌手は誰でしょう？	中森明菜(なかもり・あきな)	ナカモリアキナ
英語では「wasted vote」という、選挙で落選者に投じられた票を何というでしょう？	死票(しひょう)	シヒョウ
現在のプロ野球12球団の中で、クライマックスシリーズに出場したことがない唯一の球団はどこでしょう？	横浜DeNAベイスターズ	ヨコハマDENAベイスターズ
ギリシア神話で、アポロンの双子の妹にあたる月と狩猟の女神は誰でしょう？	アルテミス	アルテミス
タクシーや電車で、乗車するために必要になる最低運賃のことを特に何運賃というでしょう？	初乗り運賃	ハツノリウンチン
怒ったときには「上げ」、心配があるときには「くもらせ」、不快に思うときには「ひそめる」、顔の部分はどこでしょう？	眉	マユ
アヒンサーの教えにより、生き物を絶対に殺してはいけないという掟がある、インド発祥の宗教は何でしょう？	ジャイナ教	ジャイナキョウ
1グラムの物質の温度を摂氏1度だけ高くするのに必要な熱量のことを何というでしょう？	比熱(ひねつ)	ヒネツ
正式名称を「蓮華王院本堂(れんげおういんほんどう)」という、毎年1月の通し矢の行事で知られる、京都市にある御堂はどこでしょう？	三十三間堂	サンジュウサンケンドウ
『オルフェウスの窓』や『ベルサイユのばら』など、ヨーロッパ史を題材とした作品を得意とする漫画家は誰でしょう？	池田理代子(いけだ・りよこ)	イケダリヨコ
和歌において、古くから歌に詠み込まれてきた名所旧跡のことを何というでしょう？	歌枕	ウタマクラ
津軽海峡に引かれた生物境界線のことを、イギリスの動物学者の名から何線というでしょう？	ブラキストン線	ブラキストンセン
ジャムやクリームを挟んだパリ式がよく知られている、アーモンド、卵白、砂糖を材料とした、カラフルな焼き菓子は何でしょう？	マカロン	マカロン
人間の肩で、なだらかに下がった肩をなで肩というのに対し、角ばった肩のことを何というでしょう？	いかり肩	イカリガタ
アメリカ領事のシャープレスや、ヒロインに愛される海軍士官ピンカートンなどが登場する、プッチーニのオペラは何でしょう？	『蝶々夫人』	チョウチョウフジン
お笑いトリオ・ダチョウ倶楽部のメンバーは、肥後克広、寺門ジモンと誰でしょう？	上島竜兵(うえしま・りゅうへい)	ウエシマリュウヘイ
昨年(2013年)はイギリスのクリス・フルームが総合優勝を果たした、世界最大の自転車ロードレースの名前は何でしょう？	ツール・ド・フランス	ツールドフランス
その名はアメリカンフットボールのポジション「クォーターバック」に由来する、「1000円カット」で有名な理容チェーンはどこでしょう？	QBハウス	QBハウス
一級河川の中で全長が最も短い静岡県を流れる川で、長良川、四万十川とともに「日本三大清流」に数えられるのは何でしょう？	柿田川(かきたがわ)	カキタガワ
政党のうち、政権を構成しているものを与党というのに対し、政権を構成していないものを何というでしょう？	野党	ヤトウ
SNSのTwitterで、投稿を時系列に並べて表示したものを何というでしょう？	タイムライン	タイムライン
幼名を吉法師(きっぽうし)といった、桶狭間の戦いで今川義元の大軍を破った戦国大名は誰でしょう？	織田信長(おだ・のぶなが)	オダノブナガ
ニュージーランドの5ドル紙幣に描かれている、人類初のエベレスト登頂に成功した登山家は誰でしょう？	サー・エドモンド・ヒラリー	サーエドモンドヒラリー
狩りの時に小熊を見逃したというセオドア・ルーズベルトにちなんで名付けられた、熊のぬいぐるみを指す言葉は何でしょう？	テディベア	テディベア
イヤーチップとチェストピースをチューブでつないだ形状になっている、医者が心拍や呼吸音などを聴くための道具は何でしょう？	聴診器	チョウシンキ
『小倉百人一首』の競技かるたで、1文字目で下の句が確定する「1字決まり」の札は合計何枚あるでしょう？	7枚	7マイ
現在の大相撲の本場所で、初日、中日、千秋楽は、いずれも何曜日に行われているでしょう？	日曜日	ニチヨウビ
牛や羊などが食べ物を一旦飲み込んでから口の中に戻し、噛み直して再び飲み込むことを何というでしょう？	反芻(はんすう)	ハンスウ
フランスではモン・セルヴァン、イタリアではモンテ・チェルビノと呼ばれる山を、日本では普通何と呼んでいるでしょう？	マッターホルン	マッターホルン
1871年にドイツを統一してドイツ帝国の宰相となり、「鉄血宰相」と呼ばれた政治家は誰でしょう？	オットー・ビスマルク	オットービスマルク
ドルビー・シアターで授賞式が行われる、オスカー像と呼ばれるトロフィーでも知られるアメリカの映画賞は何でしょう？	アカデミー賞	アカデミーショウ
達磨大師(だるまだいし)が揚子江を1枚の葉に乗って下った故事からペンネームをつけた、代表作に『にごりえ』や『たけくらべ』がある女流作家は誰でしょう？	樋口一葉(ひぐち・いちよう)	ヒグチイチヨウ
英語で、多数派を「マジョリティー」というのに対し、少数派を何というでしょう？	マイノリティー	マイノリティー
代表作に『無我』や『生生流転(せいせいるてん)』がある、朦朧体を創始した日本画家は誰でしょう？	横山大観(よこやま・たいかん)	ヨコヤマタイカン
「金山寺味噌」は和歌山県の名産品ですが、「八丁味噌」は何県の名産品でしょう？	愛知県	アイチケン
えびす様のような、耳たぶが大きく肉厚な耳のことを特に何耳というでしょう？	福耳	フクミミ
オランダ植民地時代はニューアムステルダムと呼ばれた、「ビッグアップル」という愛称で知られるアメリカの都市はどこでしょう？	ニューヨーク	ニューヨーク
「コモチカンラン」や「ヒメカンラン」とも呼ばれる、シチューなどに用いられる小さな球状の野菜は何でしょう？	芽キャベツ	メキャベツ
「プラットフォーム」と呼ばれる平坦な作りのつま先が特徴である、バレエを踊るときに履く靴のことを何というでしょう？	トゥシューズ	トゥシューズ
「丸」「十字」「波」「四角」「星」の5種類からなる、超能力実験用のカードを何というでしょう？	ESPカード	ESPカード
隋の時代に始まり清の時代まで続けられた、中国の官吏(かんり)登用試験は何でしょう？	科挙	カキョ
エドガー・アラン・ポーの小説『モルグ街の殺人』に登場する、世界初の名探偵とされる貴族の名前は何でしょう？	C・オーギュスト・デュパン	Cオーギュストデュパン
童謡『金太郎』で、金太郎がかついでいる道具は何でしょう？	まさかり	マサカリ
通貨危機などに際して、複数の国の中央銀行が一斉に通貨の売りや買いを行うことを漢字四文字で何というでしょう？	協調介入	キョウチョウカイニュウ
16進数では12、SI接頭辞では100分の1、元素記号では炭素をあらわすアルファベット1文字は何でしょう？	C	C
歌手の前川清、美輪明宏、福山雅治に共通する出身都道府県はどこでしょう？	長崎県	ナガサキケン
囲碁で、自分の地(じ)にも相手の地(じ)にもならない目のことを何というでしょう？	駄目(だめ)	ダメ
リトルローディという愛称で知られる、アメリカ50州で最も面積が小さい州はどこでしょう？	ロードアイランド州	ロードアイランドシュウ
化学で使われる指標「pH(ペーハー)」で、室温において「中性」を示す数値はいくつでしょう？	7	7
2010年に映画化された『インシテミル』や、デビュー作『氷菓』などの作品で知られる日本の小説家は誰でしょう？	米澤穂信(よねざわ・ほのぶ)	ヨネザワホノブ
本名を穐吉定次(あきよし・さだじ)という、前人未到の69連勝の記録を持つ、昭和を代表する大横綱は誰でしょう？	双葉山	フタバサン
世界で初めてヨーグルトの工業化に成功したアイザック・カラソーの息子・ダニエルにちなんで名付けられた、ヨーグルトのブランドは何でしょう？	ダノン	ダノン
「人返しの法」や「上知令(あげちれい)」などの政策が行われた、老中・水野忠邦による江戸三大改革の1つは何でしょう？	天保の改革	テンポウノカイカク
もともとは舞台を賑やかにするために楽器の演奏を入れることで、転じて物事を大げさに宣伝することを何というでしょう？	鳴り物入り	ナリモノイリ
かつてのナンバースクールで、旧制一高は現在の東京大学ですが、旧制二高は現在の何大学でしょう？	東北大学	トウホクダイガク
アカバ湾、オマーン湾、アデン湾、ペルシャ湾、紅海などに囲まれている、世界最大の半島は何でしょう？	アラビア半島	アラビアハントウ
歌舞伎十八番の1つ『助六』で、主人公の助六と恋に落ちる遊女の名前は何でしょう？	揚巻(あげまき)	アゲマキ
1961年、ボストーク1号に搭乗し世界初の宇宙飛行士となった、「地球は青かった」という名言で知られる人物は誰でしょう？	ユーリイ・ガガーリン	ユーリイガガーリン
医療では心拍数、オーケストラではホルン、野球ではホームランを表すアルファベット2文字は何でしょう？	HR	HR
日本神話で、スサノオノミコトが退治したという、8つの頭、8つの尻尾を持つ大蛇を何というでしょう？	ヤマタノオロチ	ヤマタノオロチ
漫画を描くときはクリスチーネ剛田と名乗っている、漫画『ドラえもん』に登場するジャイアンの妹は誰でしょう？	ジャイ子	ジャイコ
毎年11月15日頃に、子供の成長を祝って神社などにお参りする行事を、それを行うときの子供の年齢から何というでしょう？	七五三	シチゴサン
アイスホッケーで、相手チームの選手が味方チームの選手より少なくなった状態を何というでしょう？	パワープレー	パワープレー
目をぱっちり見せるために、まつげを挟んで上向きにそらせる化粧道具を何というでしょう？	アイラッシュカーラー	アイラッシュカーラー
ネマティックやスメクティックなどの種類がある、ディスプレイに用いられる固体と液体の中間的な状態を何というでしょう？	液晶(えきしょう)	エキショウ
宴会をするために使われることが多い、屋根と座敷を備えた船のことを何というでしょう？	屋形船(やかたぶね)	ヤカタブネ
東京国際フォーラムには彼の作品の常設美術館がある、『にんげんだもの』などの詩集で知られる書家・詩人は誰でしょう？	相田みつを(あいだ-)	アイダミツヲ
ことわざで、「サンマが出ると引っ込む」とされている職業は何でしょう？	あんま	アンマ
作曲家のメンデルスゾーン、ワーグナー、ベートーベンといえば、どこの国の出身でしょう？	ドイツ	ドイツ
毎年1月3日に東京ドームで行われる、アメリカンフットボールの日本一決定戦は何でしょう？	ライスボウル	ライスボウル
イタリア語で「炭焼き風の」という意味がある、ベーコン、チーズ、卵などを使ったスパゲティ料理は何でしょう？	カルボナーラ	カルボナーラ
1964年のヴェニス憲章に基づいて翌年に設立された、UNESCO(ユネスコ)の記念物と遺跡の保護に関する諮問機関(しもんきかん)は何でしょう？	ICOMOS(イコモス)	イコモス
アメリカ合衆国の1ドル紙幣の肖像になっている、同国の初代大統領は誰でしょう？	ジョージ・ワシントン	ジョージワシントン
人間の体で、腎臓から送られてくる尿を一時的に溜めておき排出に備える、袋状の器官のことを何というでしょう？	膀胱(ぼうこう)	ボウコウ
キュウリやフキなどに色を出すために、まな板の上で塩を振って転がす下処理のことを何というでしょう？	板摺(いたずり)	イタズリ
『ヘルプ!』や『レット・イット・ビー』などの曲で知られる、ポール・マッカートニーやジョン・レノンらが所属していたイギリスのロックバンドは何でしょう？	ザ・ビートルズ	ザビートルズ
サラリーマンの心得としてよく紹介される「ホウレンソウ」とは、報告、連絡と何のことでしょう？	相談	ソウダン
標高1982mと四国の最高峰である、愛媛県中央部にそびえる山は何でしょう？	石鎚山(いしづちさん)	イシヅチサン
算数で、掛け算の答えを「積」といいますが、割り算の答えを漢字1文字で何というでしょう？	商	ショウ
V6(ブイシックス)の岡田准一(じゅんいち)が主人公の黒田官兵衛を演じる、今年(2014年)のNHK大河ドラマは何でしょう？	『軍師官兵衛』(ぐんしかんべえ)	グンシカンベエ
「葛根湯(かっこんとう)で風邪治る」が名前の由来となっている、第一三共ヘルスケアが販売する風邪薬は何でしょう？	カコナール	カコナール
『白痴(はくち)』『未成年』『罪と罰』『カラマーゾフの兄弟』などの著書で知られる、ロシアの小説家は誰でしょう？	フョードル・ドストエフスキー	フョードルドストエフスキー
英語では「アストロノミカル・ユニット」という、地球と太陽の平均距離を1とする距離の単位は何でしょう？	天文単位	テンモンタンイ
設備投資によって起こる、およそ7年から10年を周期とする景気の循環を、発見者の名にちなんで何というでしょう？	ジュグラーの波	ジュグラーノナミ
日本の歩行者用信号機で、青信号に描かれている人は左右どちらを向いているでしょう？	左	ヒダリ
ガビアル科、アリゲーター科、クロコダイル科の3種類に分けられる爬虫類は何でしょう？	わに	ワニ
英語でのタイトルを『Like Father,Like Son』という、昨年(2013年)のカンヌ映画祭で審査員特別賞を受賞した、是枝裕和(これえだ・ひろかず)監督の映画は何でしょう？	『そして父になる』	ソシテチチニナル
いわゆる「三段論法」における3つの命題とは、大前提、小前提と何でしょう？	結論	ケツロン
プロ野球の球団の1つ、広島東洋カープのカープが指すのは何という魚でしょう？	鯉(こい)	コイ
1534年にイグナティウス・デ・ロヨラを中心に設立された、日本でも布教を行っているカトリックの修道会は何でしょう？	イエズス会	イエズスカイ
日本の政令指定都市のうち、都道府県庁所在地でないのは、川崎市、相模原市、浜松市、堺市とどこでしょう？	北九州市	キタキュウシュウシ
アラビア語で「立方体」という意味があり、イスラム教の聖地になっている、メッカにある神殿は何でしょう？	カーバ神殿	カーバシンデン
黒岩涙香(くろいわ・るいこう)が自身の新聞「萬朝報(よろずちょうほう)」で募集して名前が決まった、五目並べを競技化した遊びは何でしょう？	連珠(れんじゅ)	レンジュ
ゴルフのインコースとアウトコースのうち、1番ホールから9番ホールまでのことを指すのはどちらでしょう？	アウトコース	アウトコース
「花の色はうつりにけりないたづらにわが身世にふるながめせし間に」という歌を詠んだ、六歌仙唯一の女流歌人は誰でしょう？	小野小町	オノノコマチ
当初は「北極と赤道をつなぐ子午線の長さの1000万分の1の距離」と定められていた、長さの単位といえば何でしょう？	メートル	メートル
日本のテーマパークで、「東京ドイツ村」があるのは千葉県ですが、「志摩スペイン村」があるのはどこの都道府県でしょう？	三重県	ミエケン
童謡『紅葉(もみじ)』で、「松を彩る」と歌われている植物は楓(かえで)と何でしょう？	蔦(つた)	ツタ
結晶の形がザクロに似ていることから「ザクロ石」という別名がある宝石は何でしょう？	ガーネット	ガーネット
オックスフォード大学の数学講師を本業としていた、童話『不思議の国のアリス』の作者は誰でしょう？	ルイス・キャロル	ルイスキャロル
オーバーエイジ枠をのぞくと、オリンピックの男子サッカーに出場できるのは、何歳以下の選手でしょう？	23歳	23サイ
表には出てこずに物事を裏から支える人のことを、俗に「縁の下の何」というでしょう？	力持ち	チカラモチ
学校教育法の第7章の表題となっている、一般の中学校と高等学校の教育を一貫して行う学校のことを何というでしょう？	中等教育学校	チュウトウキョウイクガッコウ
女優の名前で、華(はる)、瞳、メイサといえば、共通する苗字は何でしょう？	黒木	クロキ
「この世をばわが世とぞ思ふ望月のかけたることもなしと思へば」という歌を詠んだことで知られる、平安時代の貴族は誰でしょう？	藤原道長	フジワラミチナガ
主力商品「ガリガリくん」を中心にアイスの製造販売を行う、埼玉県深谷市に本社を置く企業はどこでしょう？	赤城乳業	アカギニュウギョウ
水などの溶媒に溶かした際、溶液中で電離してイオンを生じる物質を何というでしょう？	電解質	デンカイシツ
かつては「レニングラード」と呼ばれていた、ロシア美術館やエルミタージュ美術館などがあるロシアの都市はどこでしょう？	サンクト・ペテルブルク	サンクトペテルブルク
椚ヶ丘(くぬぎがおか)中学校のおちこぼれクラスの担任に、謎の生物「殺(ころ)せんせー」が就任するというストーリーの、松井優征(まつい・ゆうせい)の漫画は何でしょう？	『暗殺教室』	アンサツキョウシツ
西暦800年、教皇レオ3世から西ローマ帝国皇帝の冠を授かり、西ローマ帝国を復活させたフランク王国の王は誰でしょう？	カール大帝	カールタイテイ
英語で、「ドッグフィッシュ」という魚はサメですが、「キャットフィッシュ」という魚は何でしょう？	なまず	ナマズ
代表作に「三姉妹探偵団」や「三毛猫ホームズ」などのシリーズがある日本の作家は誰でしょう？	赤川次郎(あかがわ・じろう)	アカガワジロウ
ラテン語で「物まねする」という意味の名を持つマメ科の植物で、ゆで卵をちりばめたサラダの名前にも使われているのは何でしょう？	ミモザ	ミモザ
プロレスやボクシングの興行で賑わうことから「格闘技のメッカ」と呼ばれる、東京ドームシティにある多目的ホールはどこでしょう？	後楽園ホール	コウラクエンホール
かつての日本で、奉公人が正月と盆の16日に親元へ帰るのを許されたことを何といったでしょう？	薮入り(やぶいり)	ヤブイリ
イリオス遺跡、カッパドキア、トプカプ宮殿などの観光地がある国といえばどこでしょう？	トルコ	トルコ
ベニー・グッドマンとともに「スウィングの王様」と称される、『ムーンライト・セレナーデ』などの名曲を残したジャズ奏者は誰でしょう？	グレン･ミラー	グレンミラー
京都・三条京阪(さんじょうけいはん)にある土下座姿の銅像で知られる、「寛政の三奇人」の1人に数えられる江戸時代の思想家は誰でしょう？	高山彦九郎(たかやま・ひこくろう)	タカヤマヒコクロウ
メジャーリーグで活躍するイチローは、右打者、左打者のどちらでしょう？	左打者	ヒダリダシャ
扇情的な作風がたびたび物議を醸した、代表作に『オランピア』や『草上の昼食』がある19世紀フランスの画家は誰でしょう？	エドゥアール・マネ	エドゥアールマネ
株式会社SCRAPが企画・運営を行う、参加者が様々なヒントをもとに、ある場所から脱出するイベントは何でしょう？	リアル脱出ゲーム	リアルダッシュツゲーム
銀行の預金口座のうち、小切手や手形の決済に利用されるもののことを何というでしょう？	当座預金(とうざよきん)	トウザヨキン
ウィリアム・マッキンリー高校の合唱部を舞台に学生たちの群像劇を描いた、アメリカの人気ドラマは何でしょう？	『glee』(グリー)	グリー
薬を服用するタイミングをいう言葉で、食事をしてから約2時間後のことを漢字2文字で何というでしょう？	食間	ショッカン
御伽草子『一寸法師』に登場する、振れば何でも願いが叶う道具は何でしょう？	打出の小槌	ウチデノコヅチ
ラング・ド・シャークッキーの間にホワイトチョコレートを挟んでいる、石屋製菓から発売されている北海道銘菓は何でしょう？	「白い恋人」	シロイコイビト
ずばり、1から10000までの数字を全て足すといくつになるでしょう？	5000万5000	5000マン5000
現在はチリの領土となっている、モアイ像で有名な島は何でしょう？	イースター島	イースタートウ
コンピュータのマウスの基本操作で、ボタンを一回押してすぐに離すことを何というでしょう？	クリック	クリック
良いことには邪魔が入りやすく長続きしないという意味のことわざを、「月に叢雲(むらくも)、花に何」というでしょう？	風	カゼ
競馬で「万馬券」とは、オッズが何倍以上の馬券を指すでしょう？	100倍	100バイ
別名を「山形星」や「錨星(いかりぼし)」という、日本では北の夜空にほぼ一年中見えるW字形の星座は何座でしょう？	カシオペヤ座	カシオペヤザ
形を整えたり、新しい枝に栄養を行き渡らせたりするために、植物の枝を切る作業のことを何というでしょう？	剪定(せんてい)	センテイ
日本の自衛隊を、担当する領域から大きく3つに分けると、陸上自衛隊、海上自衛隊と何でしょう？	航空自衛隊	コウクウジエイタイ
詩や文を作るときに多くの参考書を広げ散らかすことを、獲った魚を並べるカワウソの習性に例えて何というでしょう？	獺祭(だっさい)	ダッサイ
漫画『キン肉マン』のロビンマスクの必殺技の名前にもなっている、ロンドンの観光名所である、テムズ川にかかる橋は何でしょう？	タワーブリッジ	タワーブリッジ
今年(2014年)第1回公演から100周年を迎える、兵庫県を本拠とする女性だけで構成された歌劇団は何でしょう？	宝塚歌劇団	タカラヅカカゲキダン
「木の芽(きのめ)田楽」などというときの「木の芽」とは、一般に何の芽のことを指すでしょう？	サンショウ	サンショウ
「繁栄によって平和と幸福を」という英語の頭文字から社名をつけた、松下幸之助が創設した出版社は何でしょう？	PHP研究所	PHPケンキュウジョ
かつての大統領・朴正煕(パク・チョンヒ)の娘である、現在の韓国の大統領は誰でしょう？	朴槿恵(パク・クネ)	パククネ
美味しいものを食べ慣れて味の良し悪しがわかるようになることを、体の一部分を使って「どこが肥える」というでしょう？	舌	シタ
第6代皇帝アウラングゼーブの時代に最大領土となった、16世紀から19世紀にかけてインドで栄えた帝国は何でしょう？	ムガル帝国	ムガルテイコク
イグアノドンやプテラノドンなどの恐竜の名前に付けられている「ドン」とは、ギリシャ語で何という意味があるでしょう？	歯	ハ
『ハートブレイク・ホテル』『監獄ロック』『ラブ・ミー・テンダー』などの曲で知られる、アメリカのミュージシャンは誰でしょう？	エルビス・プレスリー	エルビスプレスリー
競泳の背泳ぎ、平泳ぎ、バタフライのうち、100mの世界記録が最も遅いのはどれでしょう？	平泳ぎ	ヒラオヨギ
言葉を巧みに飾り、顔つきをやわらげて人の機嫌をとることを、「色」という漢字を使った四字熟語で何というでしょう？	巧言令色(こうげんれいしょく)	コウゲンレイショク
袋に溜めた空気を押し出すことでリードを振動させる、スコットランドの民族楽器は何でしょう？	バグパイプ	バグパイプ
その投球フォームは「トルネード投法」と呼ばれた、日米通算で201勝をあげ、今年(2014年)野球殿堂入りしたプロ野球選手は誰でしょう？	野茂英雄(のも・ひでお)	ノモヒデオ
ブランデーをしみこませた角砂糖に火をつけて入れ、溶かして飲むコーヒーを何というでしょう？	カフェ・ロワイヤル	カフェロワイヤル
リージェント・ストリート、ベイカー・ストリート、アビー・ロードといった通りが走るヨーロッパの都市はどこでしょう？	ロンドン	ロンドン
現在の日本の内閣を構成する大臣の中で、近代内閣制度発足時から名称が変わっていない2つとは、何大臣と何大臣でしょう？	外務大臣と内閣総理大臣	ガイムダイジントナイカクソウリダイジン
列氏80度、華氏212度、373.15ケルビンといえば、いずれも摂氏何度のことでしょう？	100度	100ド
ルーブル美術館に展示されている絵画の中で最も大きい、イタリアの画家ヴェロネーゼの代表作は何でしょう？	『カナの婚礼』	カナノコンレイ
来年(2015年)春から、「かがやき」「はくたか」「つるぎ」「あさま」の4つの車両が運行する新幹線の路線は何でしょう？	北陸新幹線	ホクリクシンカンセン
現在は東京未来大学の名誉学長を務めている、パズル本『頭の体操』シリーズの著者として知られる心理学者は誰でしょう？	多湖輝(たご・あきら)	タゴアキラ
初めはセネカに師事し善政を行いながらも、のちに暴君となった、ローマ帝国第5代皇帝は誰でしょう？	ネロ	ネロ
『函館の女(ひと)』『まつり』『与作』などの曲で知られる演歌歌手は誰でしょう？	北島三郎	キタジマサブロウ
時間の単位「秒」の定義に用いられている、原子番号55、元素記号Csの元素は何でしょう？	セシウム	セシウム
メグ、ジョー、ベス、エイミーのマーチ家4姉妹の姿を描いた、ルイーザ・オルコットの小説は何でしょう？	『若草物語』	ワカクサモノガタリ
英語では「ベンディングマシン」などという、お金を入れて商品を購入できる機械を何というでしょう？	自動販売機	ジドウハンバイキ
