abcgo2014-00640	裏ごししたジャガイモに小麦粉などをねりこんで作られる、イタリアの団子状パスタは何でしょう？	ニョッキ	ニョッキ
abcgo2014-00641	京都を舞台にした『有頂天家族』『夜は短し歩けよ乙女』などの作品で知られる小説家は誰でしょう？	森見登美彦(もりみ・とみひこ)	モリミトミヒコ
abcgo2014-00642	一人で大勢の敵に対抗できるほど強いさまを、漢数字の「一」と「千」を使った四字熟語で何というでしょう？	一騎当千(いっきとうせん)	イッキトウセン
abcgo2014-00643	今シーズンよりJリーグのFC岐阜で指揮を取る、現役時代はヴェルディ川崎などで活躍したサッカー指導者は誰でしょう？	ラモス瑠偉(-るい)	ラモス
abcgo2014-00644	エタノールが酸化するとアセトアルデヒドになりますが、アセトアルデヒドが酸化すると何になるでしょう？	酢酸(さくさん)	サクサン
abcgo2014-00645	「鶏頭(けいとう)の十四五本もありぬべし」「柿くへば鐘が鳴るなり法隆寺」などの俳句を残した、明治時代の俳人は誰でしょう？	正岡子規(まさおか・しき)	マサオカシキ
abcgo2014-00646	いいかげんに言うなどしてその場をしのぐことを、「お茶をどうする」というでしょう？	濁す	ニゴス
abcgo2014-00647	『北の宿から』『UFO』『勝手にしやがれ』などのヒット曲を手がけた作詞家は誰でしょう？	阿久悠(あく・ゆう)	アクユウ
abcgo2014-00648	ディスプレイの反射や自動車のヘッドライトを向けられたときなどに感じる過度な「まぶしさ」のことを英語で何というでしょう？	グレア	グレア
abcgo2014-00649	書道で使用する硯(すずり)において、墨汁を貯めておく部分を何というでしょう？	海	ウミ
abcgo2014-00650	ロシアではクリル列島と呼ばれる、北海道の東に連なる列島は何でしょう？	千島列島(ちしまれっとう)	チシマレットウ
abcgo2014-00651	陸上競技における選手の胴体部分と、彫刻における胴体だけの像を表す際に、共通して用いられるイタリア語は何でしょう？	トルソー	トルソー
abcgo2014-00652	「本能寺の変」で知られる京都の本能寺は何宗の寺院でしょう？	法華宗(ほっけしゅう)	ホッケシュウ
abcgo2014-00653	2020年東京オリンピックの担当大臣も兼任する、現在の文部科学大臣は誰でしょう？	下村博文(しもむら・はくぶん)	シモムラハクブン
abcgo2014-00654	細い管に入っている液体に見られる、半球状に曲がった液面のことを何というでしょう？	メニスカス	メニスカス
abcgo2014-00655	元々はハンガリーのある町で作られた馬車を指した言葉で、現在ではスポーツの技術指導者を指すようになったのは何でしょう？	コーチ	コーチ
abcgo2014-00656	著書に『意志と表象としての世界』がある、ドイツの哲学者は誰でしょう？	アルトゥル・ショーペンハウアー	アルトゥルショーペンハウアー
abcgo2014-00657	テレビ東京ホールディングスの筆頭株主である新聞社はどこでしょう？	日本経済新聞社	ニホンケイザイシンブンシャ
abcgo2014-00658	昭和26年の第1回『NHK紅白歌合戦』で勝利したのは、紅組、白組のどちらだったでしょう？	白組	シログミ
abcgo2014-00659	アメリカ合衆国の中央銀行に相当する「連邦準備制度理事会」のことをアルファベット3文字で何というでしょう？	FRB	ＦＲＢ
abcgo2014-00660	イタリア語で「まじめな」という意味がある、ザ・ダイソーに次ぎ業界第2位の売上高を誇る100円ショップチェーンは何でしょう？	セリア	セリア
abcgo2014-00661	1人で活動する芸人のことを、サイコロで「1」を意味する言葉から何というでしょう？	ピン芸人	ピンゲイニン
abcgo2014-00662	設計した彫刻家バルトルディの母親がモデルとされる、ニューヨークのリバティ島に立つ世界遺産は何でしょう？	自由の女神	ジユウノメガミ
abcgo2014-00663	日本語では「恒常性」と呼ばれる、外部環境が変化しても体の内部の状態を一定に保とうとする仕組みを何というでしょう？	ホメオスタシス	ホメオスタシス
abcgo2014-00664	1962年に史上最年少で新人王を獲得した往年のプロ野球選手と、「憲政の神様」と呼ばれた政治家に共通する氏名は何でしょう？	尾崎行雄(おざき・ゆきお)	オザキユキオ
abcgo2014-00665	古代イスラエルの指導者モーセが、神から十戒を授かったとされる山は何でしょう？	シナイ山	シナイサン
abcgo2014-00666	ことわざの「頭かくして尻隠さず」や「けんもほろろ」の由来となった鳥は何でしょう？	キジ	キジ
abcgo2014-00667	宝塚音楽学校の校章にデザインされている、一般的には47本の弦で構成される楽器は何でしょう？	ハープ	ハープ
abcgo2014-00668	高等学校の「公民科」に含まれる3つの科目とは、倫理、政治・経済と何でしょう？	現代社会	ゲンダイシャカイ
abcgo2014-00669	『みんな我が子』『セールスマンの死』『るつぼ』などの代表作がある、アメリカの劇作家は誰でしょう？	アーサー・ミラー	アーサーミラー
abcgo2014-00670	かき氷の中でも、甘く煮た小豆と抹茶シロップをトッピングしたものを何というでしょう？	宇治金時(うじきんとき)	ウジキントキ
abcgo2014-00671	フランス語で「切り取る」という意味がある、雑誌などについている割引券を指す言葉は何でしょう？	クーポン	クーポン
abcgo2014-00672	保険で、本契約とは別に、本人の希望に応じて付け加える契約のことを何というでしょう？	特約	トクヤク
abcgo2014-00673	ノルマンディーの女性貴族ジャンヌの波乱の生涯を描いた、モーパッサンの小説は何でしょう？	『女の一生』	オンナノイッショウ
abcgo2014-00674	46才以上のみに受験資格が与えられる、剣道における最高段位は何段でしょう？	八段	ハチダン
abcgo2014-00675	薬を売るための長いセリフが見どころとなっている、歌舞伎十八番の演目のひとつは何でしょう？	『外郎売』(ういろううり)	ウイロウウリ
abcgo2014-00676	手を引き込まれることもあるため注意が必要である、開いたドアを収納するスペースのことを何というでしょう？	戸袋(とぶくろ)	トブクロ
abcgo2014-00677	乾燥させたものは「当薬」と呼ばれて珍重された、1000回振り出してもまだ苦いことからその名が付いたリンドウ科の植物は何でしょう？	センブリ	センブリ
abcgo2014-00678	ウィリアム・アダムスやヤン・ヨーステンが乗船していた、1600年に現在の大分県に漂着したオランダ船は何でしょう？	リーフデ号	リーフデゴウ
abcgo2014-00679	21世紀のロンドンを舞台に、作家コナン・ドイルが生みだした名探偵の活躍を描く、イギリスの人気ドラマは何でしょう？	『Sherlock』(シャーロック)	シャーロック
abcgo2014-00680	火山ガラスや石英などからなる白い堆積物の総称で、特に九州南部に広がる台地で知られるのは何でしょう？	シラス	シラス
abcgo2014-00681	アメリカンフットボールで、反則があった場合に審判が投げ込む旗は何色でしょう？	黄色	キイロ
abcgo2014-00682	新選組を題材にした小説で、『燃えよ剣』の作者は司馬遼太郎ですが、『壬生義士伝(みぶぎしでん)』の作者は誰でしょう？	浅田次郎(あさだ・じろう)	アサダジロウ
abcgo2014-00683	「継(つぎ)」「大名」「町」などの種類があった、江戸時代に書簡や荷物を届けた職業は何でしょう？	飛脚	ヒキャク
abcgo2014-00684	夫に俳優の江口洋介がいる、『気分爽快』や『私がオバさんになっても』などのヒット曲で知られる歌手は誰でしょう？	森高千里(もりたか・ちさと)	モリタカチサト
abcgo2014-00685	クラブで活躍する職業で、「DJ」といえばディスク・ジョッキーの略ですが、「VJ」といえば何の略でしょう？	ビジュアル・ジョッキー	ビジュアルジョッキー
abcgo2014-00686	2013年版までの『能率手帳』から名前を変更した、日本能率協会マネジメントセンターが発行する手帳のブランドは何でしょう？	NOLTY(ノルティ)	ノルティ
abcgo2014-00687	翌日の来場を願うという目的で、大相撲の一日の取り組みの後に打たれる太鼓を特に何というでしょう？	はね太鼓	ハネタイコ
abcgo2014-00688	電報の中でも、通夜や葬儀に際して送られるものを何というでしょう？	弔電(ちょうでん)	チョウデン
abcgo2014-00689	アイドルグループTOKIOのメンバーのうち、グループ名と同じ東京都出身である唯一のメンバーは誰でしょう？	国分太一(こくぶん・たいち)	コクブンタイチ
abcgo2014-00690	唱歌『四季の歌』の1番の歌詞に登場する花は何でしょう？	すみれ	スミレ
abcgo2014-00691	1895年、日本で初めて路面電車が走った都市はどこでしょう？	京都市	キョウトシ
abcgo2014-00692	雪や雲により視界全体が覆われたときに、方向・距離などの見当がつかなくなる現象を何というでしょう？	ホワイトアウト	ホワイトアウト
abcgo2014-00693	昨日(2014年3月22日)からイベント「AnimeJapan 2014」が開催されている、東京都江東区に位置するイベント会場は何でしょう？	東京ビッグサイト	トウキョウビッグサイト
abcgo2014-00694	自動車を駅周辺の駐車場に停めた後、電車やバスに乗り換えて移動することを、「何アンド何」というでしょう？	パーク・アンド・ライド	パークアンドライド
abcgo2014-00695	日本神話で、借りた釣り針を無くしてしまったのは、海幸彦(うみさちひこ)、山幸彦(やまさちひこ)のどちらでしょう？	山幸彦	ヤマサチヒコ
abcgo2014-00696	ピスタチオ、アップル、ミント、エメラルドといった種類がある色は何でしょう？	グリーン	グリーン
abcgo2014-00697	英語で「ごまかし」という意味がある、モータースポーツのサーキット上に設けられた角度の急なコーナーを何というでしょう？	シケイン	シケイン
abcgo2014-00698	ドプチェク第一書記のもとで行われた、1968年に起きたチェコの自由化運動のことを、中心となった都市から何というでしょう？	プラハの春	プラハノハル
abcgo2014-00699	将棋を使った遊び「はさみ将棋」で使われる、唯一の駒は何でしょう？	歩兵(ふひょう)	フヒョウ
abcgo2014-00700	日本語吹き替え版では唐沢寿明がその声を演じている、アニメ映画『トイ・ストーリー』の主人公であるカウボーイの人形は何でしょう？	ウッディ	ウッディ
abcgo2014-00701	北海道の野付半島や京都の天橋立が有名な、沿岸流によって運ばれた砂がくちばし状に堆積した地形を何というでしょう？	砂嘴(さし)	サシ
abcgo2014-00702	数学で「複素平面」を作る2つの軸とは、実軸と何軸でしょう？	虚軸	ウロジク
abcgo2014-00703	石油系の有機溶剤を使う洗濯の方法を、普通何クリーニングというでしょう？	ドライクリーニング	ドライクリーニング
abcgo2014-00704	大勝軒の創業者・山岸一雄(やまぎし・かずお)が考案した特製もりそばが元祖とされる、茹でた中華麺をスープに浸して食べる麺料理を何というでしょう？	つけ麺	ツケメン
abcgo2014-00705	1985年に白血病のため27歳の若さでこの世を去った、映画『鬼龍院花子の生涯』の松恵役や、ドラマ『西遊記』の三蔵法師役で知られる女優は誰でしょう？	夏目雅子(なつめ・まさこ)	ナツメマサコ
abcgo2014-00706	登山用語で、ピッケルや杖を使ってブレーキをかけながら雪の斜面を滑り降りることを何というでしょう？	グリセード	グリセード
abcgo2014-00707	履いた靴の上からかゆい所を掻くということから転じて、思い通りにいかず、もどかしいさまを意味する四字熟語は何でしょう？	隔靴掻痒(かっかそうよう)	カッカソウヨウ
abcgo2014-00708	昭和2年に狐ケ崎遊園地のコマーシャルソングとして作られた、お茶の葉を摘むハサミの音を題材にした静岡県の民謡は何でしょう？	『ちゃっきり節』	チャッキリフシ
abcgo2014-00709	サン・マルコ美術館やウフィツィ美術館がある、イタリア・トスカーナ州の都市はどこでしょう？	フィレンツェ	フィレンツェ
abcgo2014-00710	アカ、ムラサキ、バフンなどの種類がある、その卵巣や精巣が珍味として知られる棘皮動物(きょくひどうぶつ)は何でしょう？	ウニ	ウニ
abcgo2014-00711	鎌倉時代や室町時代にたびたび出された、売買や貸し借りの契約を無効にする法令を何というでしょう？	徳政令	トクセイレイ
abcgo2014-00712	人気アニメの『あの日見た花の名前を僕達はまだ知らない』『らき☆すた』『クレヨンしんちゃん』の主な舞台である都道府県はどこでしょう？	埼玉県	サイタマケン
abcgo2014-00713	「電流の強さは、電圧に比例する」という法則を、提唱したドイツの物理学者の名前から誰の法則というでしょう？	オームの法則	オームノホウソク
abcgo2014-00714	慣用句で、なまけるときは惜しみ、苦労するときは折り、一生を終えるときは埋(うず)める体の一部はどこでしょう？	骨	ホネ
abcgo2014-00715	時事を絡めた広告のダジャレが印象的な、朝日新聞出版が発行する週刊誌は何でしょう？	『AERA』(アエラ)	アエラ
abcgo2014-00716	歌舞伎の劇場で、囃子方(はやしかた)がいる席のことを特に何というでしょう？	下座(げざ)	ゲザ
abcgo2014-00717	東京の原宿駅から明治通りに伸びている通りで、個性的なファッション店が立ち並ぶことで知られるのはどこでしょう？	竹下通り	タケシタドオリ
abcgo2014-00718	主人公のまいが、魔女を自称する祖母のもとで自立するまでの姿を描いた、梨木香歩(なしき・かほ)の小説は何でしょう？	『西の魔女が死んだ』	ニシノマジョガシンダ
abcgo2014-00719	自由な議論を通じて新たなアイディアや解決策を引き出す、「ブレスト」とも略される手法は何でしょう？	ブレインストーミング	ブレインストーミング
abcgo2014-00720	核を持っている細胞を真核細胞というのに対して、核を持っていない細胞を何というでしょう？	原核細胞	ゲンカクサイボウ
abcgo2014-00721	本名を瀧正則(たき・まさのり)という、俳優としても活躍する、音楽ユニット・電気グルーヴのメンバーは誰でしょう？	ピエール瀧	ピエールタキ
abcgo2014-00722	ドクター・マーチンやジョージ・コックスのものが有名な、底がゴムでできている靴のことを何というでしょう？	ラバーソール	ラバーソール
abcgo2014-00723	賭けトランプに熱中する青年士官・ゲルマンの破滅を描いた、ロシアの作家・プーシキンの短編小説は何でしょう？	『スペードの女王』	スペードノジョオウ
abcgo2014-00724	1944年に結ばれ、IMFと世界銀行の設立が決められた国際協定のことを、それが結ばれたアメリカの街の名前から何というでしょう？	ブレトンウッズ協定	ブレトンウッズキョウテイ
abcgo2014-00725	これまでに牝馬(ひんば)として日本ダービーを制した競走馬は、ヒサトモ、クリフジと何でしょう？	ウオッカ	ウオッカ
abcgo2014-00726	オリーブの栽培でも有名な、小説『二十四の瞳』の舞台になった瀬戸内海に浮かぶ島はどこでしょう？	小豆島(しょうどしま)	ショウドシマ
abcgo2014-00727	土地の値段が非常に高いことを例えて、「土一升に何一升」というでしょう？	金一升(かねいっしょう)	カネイッショウ
abcgo2014-00728	天体の表面に見られる、隕石の衝突や火山活動によってできたとされる窪みを何というでしょう？	クレーター	クレーター
abcgo2014-00729	ベルギー人・ナゲルマケールスらが1883年に運行を開始した豪華列車で、アガサ・クリスティの小説の題材にもなっているのは何でしょう？	オリエント急行	オリエントキュウコウ
abcgo2014-00730	「山ふぐの刺身」とは、一般にどんな食べ物を使った刺身でしょう？	こんにゃく	コンニャク
abcgo2014-00731	江戸落語で、前座、二つ目を経て到達する最も上の階級のことを何というでしょう？	真打(しんうち)	シンウチ
abcgo2014-00732	「シュレディンガーの猫」のように、理想的な状況を想定して考察を行うことを実験になぞらえて何というでしょう？	思考実験	シコウジッケン
abcgo2014-00733	麻雀で、自分で引いた牌であがることを「ツモ」といいますが、他人の捨てた牌であがることを普通何というでしょう？	ロン	ロン
abcgo2014-00734	1946年から毎年秋に「芸術祭」を主催している、文部科学省の外局は何でしょう？	文化庁	ブンカチョウ
abcgo2014-00735	日本の交通標識の「ロータリーあり」に描かれている3本の矢印は、時計回り、反時計回りのどちらでしょう？	時計回り	トケイマワリ
abcgo2014-00736	昨年(2013年)9月29日に亡くなった、代表作にドラマ化された『白い巨塔』『華麗なる一族』などがある女性小説家は誰でしょう？	山崎豊子(やまさき・とよこ)	ヤマサキトヨコ
abcgo2014-00737	ベートーヴェンの交響曲第3番『英雄』は、もともと誰を讃えて作曲されたでしょう？	ナポレオン	ナポレオン
abcgo2014-00738	サーフィンにおいて、サーファーが乗る楕円形の板のことを何というでしょう？	サーフボード	サーフボード
abcgo2014-00739	日本の都道府県で、豊田スタジアムがあるのは愛知県ですが、日産スタジアムがあるのは何県でしょう？	神奈川県	カナガワケン
abcgo2014-00740	漢字では「家の鴨(いえのかも)」と書く、マガモを飼いならして家畜にした鳥は何でしょう？	アヒル	アヒル
abcgo2014-00741	日光東照宮の国宝『眠り猫』の作者とされる、江戸時代の彫刻家は誰でしょう？	左甚五郎(ひだり・じんごろう)	ヒダリジンゴロウ
abcgo2014-00742	英語圏のメールなどで使用される略語「BTW」とは、何という言葉を略したものでしょう？	By The Way	ＢＹＴＨＥＷＡＹ
abcgo2014-00743	スタジオジブリの映画『風立ちぬ』で主人公のモデルとなった、ゼロ戦の設計主任を務めたことで知られる航空技術者は誰でしょう？	堀越二郎(ほりこし・じろう)	ホリコシジロウ
abcgo2014-00744	世界中の中華街に見られる、中国三国時代の武将・関羽を祀った霊廟のことを何というでしょう？	関帝廟(かんていびょう)	カンテイビョウ
abcgo2014-00745	矢橋帰帆島(やばせきはんとう)、沖島(おきのしま)、竹生島(ちくぶじま)といえば、何という湖の中にある島でしょう？	琵琶湖	ビワコ
abcgo2014-00746	ドラマの中で食べる料理や破る手紙など、一回の演技にしか使えない小道具をまとめて何というでしょう？	消え物	キエブツ
abcgo2014-00747	1983年から陸上の世界選手権で6連覇を達成し、「鳥人(ちょうじん)」と呼ばれた、ウクライナの棒高跳び選手は誰でしょう？	セルゲイ・ブブカ	セルゲイブブカ
abcgo2014-00748	603年に「冠位十二階」が定められたときの日本の天皇は誰だったでしょう？	推古天皇(すいこ-)	スイコテンノウ
abcgo2014-00749	屋根の軒先(のきさき)に取り付けられ、雨水を集めて地上へと流す装置を何というでしょう？	樋(とい)	トイ
abcgo2014-00750	少女漫画雑誌の出版社で、「りぼん」は集英社、「なかよし」は講談社ですが、「ちゃお」はどこでしょう？	小学館	ショウガクカン
abcgo2014-00751	現在発行されている52円切手の図柄になっている、気象庁の開花予想にも用いられている桜の品種は何でしょう？	ソメイヨシノ	ソメイヨシノ
abcgo2014-00752	吉野ヶ里遺跡のものが有名な、弥生時代につくられた周りに濠(ほり)を巡らせた集落のことを何というでしょう？	環濠集落(かんごうしゅうらく)	カンゴウシュウラク
abcgo2014-00753	遺伝子が異なる細胞が共存している生物個体のことを、ギリシャ神話の怪物にちなんで何というでしょう？	キメラ	キメラ
abcgo2014-00754	妊娠してから数えで10カ月目のことを、出産予定の月という意味の言葉で一般に何というでしょう？	臨月	リンゲツ
abcgo2014-00755	競り上げ式の「イングリッシュ」、競り下げ式の「ダッチ」などの種類がある、希望者に入札金額を競わせる売買方式を何というでしょう？	オークション	オークション
abcgo2014-00756	暦の「3月」や天体の「火星」の英語名の由来となっている、ローマ神話の戦いの神は誰でしょう？	マルス	マルス
abcgo2014-00757	東京23区のうち、東京駅があるのは何区でしょう？	千代田区	チヨダク
abcgo2014-00758	日本人投手の田澤純一・上原浩治らの活躍により、昨年(2013年)のワールドシリーズを制したメジャーリーグのチームはどこでしょう？	ボストン・レッドソックス	ボストンレッドソックス
abcgo2014-00759	長崎市の出島橋が現存する日本最古のものである、桁の部分に三角形の集まりを用いた構造をもつ橋のことを何というでしょう？	トラス橋	トラスキョウ
abcgo2014-00760	オージーラムやオージービーフといえば、共通して原産国となっている国はどこでしょう？	オーストラリア	オーストラリア
abcgo2014-00761	「ライカの神様」や「スナップの達人」と呼ばれた、朝日新聞社主催の写真賞に名を残す日本のカメラマンは誰でしょう？	木村伊兵衛(きむら・いへい)	キムライヘイ
abcgo2014-00762	ドイツの法学者・ラートブルフによって提唱された、宗教的・政治的な思想に基づいてなされる犯罪のことを何犯というでしょう？	確信犯	カクシンハン
abcgo2014-00763	楽器を用いず歌声だけで旋律を奏でる合唱曲のことを、「礼拝堂風に」という意味のイタリア語で何というでしょう？	ア・カペラ	アカペラ
abcgo2014-00764	「ツリパン」とも呼ばれる、上下一体型のレスリングのユニフォームを、英語で何というでしょう？	シングレット	シングレット
abcgo2014-00765	産地である兵庫県の地名にちなんでこう呼ばれる、花崗岩の建築材料としての別名は何でしょう？	御影石(みかげいし)	ミカゲイシ
abcgo2014-00766	日本テレビ系列の人気番組『笑点』の大喜利コーナーでは、座布団を何枚集めると賞品がもらえることになっているでしょう？	10枚	１０
abcgo2014-00767	元素の周期表で、水素の1段下にあるのはリチウムですが、リチウムの1段下にあるのは何でしょう？	ナトリウム	ナトリウム
abcgo2014-00768	ずばり、日本銀行券の製造を担当する独立行政法人は何でしょう？	国立印刷局	コクリツインサツキョク
abcgo2014-00769	中国の三国時代の初代皇帝で、蜀は劉備、呉は孫権ですが、魏は誰でしょう？	曹丕(そうひ)	ソウヒ
abcgo2014-00770	救世観音像(くぜかんのんぞう)を本尊とする、奈良の法隆寺にある八角形のお堂のことを何というでしょう？	夢殿(ゆめどの)	ユメドノ
abcgo2014-00771	「わんわん」や「がらがら」などといった擬声語や擬態語のことを、フランス語で何というでしょう？	オノマトペ	オノマトペ
abcgo2014-00772	二十四節気のうち、漢字の雨という字が使われているのは雨水と何でしょう？	穀雨(こくう)	コクウ
abcgo2014-00773	その名はイギリスのバージニア植民地初代総督にちなんでいる、州都をドーバーに置くアメリカの州は何でしょう？	デラウェア州	デラウェアシュウ
abcgo2014-00774	昨年(2013年)9月に人工物として初めて太陽圏を脱出したことが発表された、1977年にNASAが打ち上げた無人探査機は何でしょう？	ボイジャー1号	ボイジャー１ゴウ
abcgo2014-00775	核兵器を持たない国が保有国と同盟を結ぶことで見込まれる抑止力のことを、頭上を守る道具にたとえて何というでしょう？	核の傘	カクノカサ
abcgo2014-00776	東京でストリッパーをしている「おきん」が里帰りして起こす騒動を描いた、日本初の総天然色映画は何でしょう？	『カルメン故郷に帰る』	カルメンコキョウニカエル
abcgo2014-00777	お菓子メーカー「カルビー」の名前の由来となった2つの栄養素とは、カルシウムと何でしょう？	ビタミンB1	ビタミンＢ１
abcgo2014-00778	レオ・レオーニの童話『スイミー』で、スイミーの身体の色は何色でしょう？	黒	クロ
abcgo2014-00779	昨年(2013年)発足した日本の国家安全保障会議の4大臣会合に出席するのは、内閣総理大臣、外務大臣、防衛大臣と誰でしょう？	内閣官房長官	ナイカクカンボウチョウカン
abcgo2014-00780	神社の境内にある、お守りの購入や祈祷の受付を行うための建物を何というでしょう？	社務所(しゃむしょ)	シャムショ
abcgo2014-00781	幕末・明治期に活躍した歌人・中島歌子の生涯を描いた、朝井まかての第150回直木賞受賞作は何でしょう？	『恋歌』(れんか)	レンカ
abcgo2014-00782	映画の監督をすることを、監督が手に持つあるものを使って「何をとる」というでしょう？	メガホン	メガホン
abcgo2014-00783	昨年(2013年)には女性初の奨励会三段昇段も果たしている、「出雲のイナズマ」の二つ名で知られる女流棋士は誰でしょう？	里見香奈(さとみ・かな)	サトミカナ
abcgo2014-00784	戦後、日本のTVAと呼ばれる大規模な開発が行われた、岩手県から宮城県にかけて流れる東北地方最大の河川は何でしょう？	北上川	キタカミガワ
abcgo2014-00785	本名を高森朝樹(たかもり・あさき)という、往年のスポコン漫画『あしたのジョー』や『巨人の星』の原作者は誰でしょう？	梶原一騎(かじわら・いっき)	カジワライッキ
abcgo2014-00786	劇中歌『狩人の合唱』が有名な、結婚を懸けて射撃大会に挑むマックスを主人公とするウェーバーのオペラは何でしょう？	『魔弾の射手』(まだんのしゃしゅ)	マダンノシャシュ
abcgo2014-00787	旧約聖書に登場する「ヘテ人(びと)」にちなんで命名された、世界で初めて鉄器文化を築いたとされる民族は何でしょう？	ヒッタイト	ヒッタイト
abcgo2014-00788	ベンチの反対側に設置されている、アイスホッケーで、反則を犯した選手を一定時間収容する場所を何というでしょう？	ペナルティーボックス	ペナルティーボックス
abcgo2014-00789	ジェイムズ・ジョイスの小説『ユリシーズ』の舞台にもなっている、アイルランドの首都はどこでしょう？	ダブリン	ダブリン
abcgo2014-00790	日本語では「糖原質(とうげんしつ)」と訳される、肝臓や筋肉組織などにエネルギー源として蓄積されている多糖類は何でしょう？	グリコーゲン	グリコーゲン
abcgo2014-00791	幼い頃からの友達のことを、ある遊び道具を用いて「何の友」というでしょう？	竹馬の友(ちくばのとも)	チクバノトモ
abcgo2014-00792	1692年に刊行された井原西鶴の浮世草子で、「大晦日は一日千金(おおつごもりはいちじつせんきん)」という副題が付けられているのは何でしょう？	『世間胸算用』(せけんむねさんよう)	セケンムネサンヨウ
abcgo2014-00793	茶に関する日本最古の書『喫茶養生記』も著している、臨済宗の開祖は誰でしょう？	栄西	エイサイ
abcgo2014-00794	バイクレースの種目「モトクロス」とは、モーターサイクルと何という英語を組み合わせた言葉でしょう？	クロスカントリー	クロスカントリー
abcgo2014-00795	和名を「マンネンロウ」といい、ラテン語で「海の露(つゆ)」を意味する言葉から名付けられたシソ科のハーブは何でしょう？	ローズマリー	ローズマリー
abcgo2014-00796	日本の国会では議員総数の3分の1以上にあたる、議会で議事を進めるために必要な最小限の出席数のことを何というでしょう？	定足数	テイソクスウ
abcgo2014-00797	ンゴロンゴロ保全地域、セレンゲティ国立公園、キリマンジャロ国立公園といった世界遺産がある国はどこでしょう？	タンザニア	タンザニア
abcgo2014-00798	数学で、多角形の外角の和は常に何度になるでしょう？	360度	３６０
abcgo2014-00799	日本のツアーでは尾崎将司が記録している、ゴルフで自分の年齢より少ないスコアでホールアウトすることを何というでしょう？	エージシュート	エージシュート
abcgo2014-00800	和食の作法で、汁物は食べる人から見て左右どちらに置くことになっているでしょう？	右	ミギ
abcgo2014-00801	頼る相手を選ぶならば、力のあるものが良いということを、「寄らば何の陰」というでしょう？	大樹(たいじゅ)	タイジュ
abcgo2014-00802	エッカーマンとの対話集でも有名な、小説『若きウェルテルの悩み』や詩劇『ファウスト』などの作品で知られるドイツの作家は誰でしょう？	ヨハン・ヴォルフガング・フォン・ゲーテ	ヨハンヴォルフガングフォンゲーテ
abcgo2014-00803	昨年(2013年)7月に、シングル『友達より大事な人』で歌手デビューした、人気の若手女優は誰でしょう？	剛力彩芽(ごうりき・あやめ)	ゴウリキアヤメ
abcgo2014-00804	1595年に豊臣秀吉が創建した天台宗の寺院で、大坂の陣のきっかけとなった釣り鐘で有名なのはどこでしょう？	方広寺	ホウコウジ
abcgo2014-00805	日本にある美術大学の中で、唯一の国立大学は何でしょう？	東京芸術大学	トウキョウゲイジュツダイガク
abcgo2014-00806	女優のジュリエッタ・マシーナを妻に持った、代表作に『道』『甘い生活』があるイタリアの映画監督は誰でしょう？	フェデリコ・フェリーニ	フェデリコフェリーニ
abcgo2014-00807	「女子20㎞」「男子20㎞」「男子50km」の3種目がオリンピックで行われている、陸上競技の種目は何でしょう？	競歩	キョウホ
abcgo2014-00808	動物行動学を創始した20世紀オーストリアの人物で、特に「刷り込み」の研究で有名なのは誰でしょう？	コンラート・ローレンツ	コンラートローレンツ
abcgo2014-00809	イタリア語で「停止」という意味がある、音符や休符の長さを十分に延長させる音楽記号は何でしょう？	フェルマータ	フェルマータ
abcgo2014-00810	グラウビュンデン州などで話されている、フランス語、イタリア語、ドイツ語とともにスイスの公用語となっている言語は何でしょう？	ロマンシュ語	ロマンシュゴ
abcgo2014-00811	「自己の危難を顧みず人命の救助に尽力した者」に与えられる、日本の褒章は何でしょう？	紅綬褒章(こうじゅほうしょう)	コウジュホウショウ
abcgo2014-00812	NTTが運営する電話の3桁番号サービスで、災害伝言ダイヤルは何番でしょう？	171	１７１
abcgo2014-00813	トイレットペーパーやクレジットカードなどにみられる、表面に凹凸模様をつける加工法を何というでしょう？	エンボス加工	エンボスカコウ
abcgo2014-00814	童謡『一番星みつけた』で、一番星を見つけたのは何の木の上と歌われているでしょう？	杉	スギ
abcgo2014-00815	世界の島の中で一番人口が多い、インドネシアの首都・ジャカルタがある島はどこでしょう？	ジャワ島	ジャワトウ
abcgo2014-00816	物理学において、力を加えても変形しないと仮定された物体のことを何というでしょう？	剛体(ごうたい)	ゴウタイ
abcgo2014-00817	昭和38年、当時のプロ野球コミッショナー内村祐之(うちむら・ゆうし)が制定した、野球の硬式球につけられる縫い目の数はいくつでしょう？	108	１０８
abcgo2014-00818	代表作に『審判』『変身』『城』などがある、チェコの作家は誰でしょう？	フランツ・カフカ	フランツカフカ
abcgo2014-00819	質屋で客が質草(しちぐさ)を出した時に、質屋が現金と共に出す預かり証を何というでしょう？	質札(しちふだ)	シチフダ
abcgo2014-00820	物事の本質をとらえていない様子を、カメラに例えて「何が外れる」というでしょう？	ピント	ピント
abcgo2014-00821	けん玉で、剣先(けんさき)を手で持ち、玉を中皿に乗せる基本技を、あるものの形に似ていることから何というでしょう？	ろうそく	ロウソク
abcgo2014-00822	垓下(がいか)の戦いで敵に囲まれた項羽の逸話に由来する、周囲を敵に囲まれることを意味する四字熟語は何でしょう？	四面楚歌(しめんそか)	シメンソカ
abcgo2014-00823	エル・グレコの『受胎告知』や、モネの『睡蓮』などの作品が所蔵されている、岡山県倉敷市にある美術館は何でしょう？	大原美術館	オオハラビジュツカン
